[ 2026-06-10 21:39:15,797 ] 10 root - INFO - chunker.py module loaded successfully
[ 2026-06-10 21:39:23,471 ] 161 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2026-06-10 21:39:45,673 ] 149 tensorflow - WARNING - From C:\Users\Zahid\anaconda3\Lib\site-packages\tf_keras\src\losses.py:2976: The name tf.losses.sparse_softmax_cross_entropy is deprecated. Please use tf.compat.v1.losses.sparse_softmax_cross_entropy instead.

[ 2026-06-10 21:39:49,297 ] 22 root - INFO - retriever.py module loaded successfully
[ 2026-06-10 21:39:49,343 ] 18 root - INFO - chain.py module loaded successfully
[ 2026-06-10 21:39:49,344 ] 14 root - INFO - pipeline.py module loaded successfully
[ 2026-06-10 21:39:50,235 ] 149 tensorflow - WARNING - From C:\Users\Zahid\anaconda3\Lib\site-packages\keras\src\backend\common\global_state.py:82: The name tf.reset_default_graph is deprecated. Please use tf.compat.v1.reset_default_graph instead.

[ 2026-06-10 21:40:16,557 ] 24 root - INFO - HRPipelineOrchestrator initialized | PDF: 'C:\Users\Zahid\AppData\Local\Temp\tmpwtnj_99w.pdf' | Model: 'qwen/qwen3-32b'
[ 2026-06-10 21:40:16,558 ] 28 root - INFO - Pipeline initialization started...
[ 2026-06-10 21:40:16,558 ] 34 root - INFO - Creating ThresholdSemanticChunker...
[ 2026-06-10 21:40:16,559 ] 25 root - INFO - Initializing ThresholdSemanticChunker with model: 'all-MiniLM-L6-v2' and threshold: 0.6
[ 2026-06-10 21:40:16,574 ] 219 sentence_transformers.SentenceTransformer - INFO - Use pytorch device_name: cpu
[ 2026-06-10 21:40:16,574 ] 227 sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
[ 2026-06-10 21:40:23,233 ] 28 root - INFO - ThresholdSemanticChunker embedding model loaded successfully.
[ 2026-06-10 21:40:23,233 ] 36 root - INFO - Creating SmartPDFProcessor...
[ 2026-06-10 21:40:23,233 ] 38 root - INFO - Processing PDF: 'C:\Users\Zahid\AppData\Local\Temp\tmpwtnj_99w.pdf'...
[ 2026-06-10 21:40:23,234 ] 79 root - INFO - Entered process_pdf method inside SmartPDFProcessor class
[ 2026-06-10 21:40:23,234 ] 84 root - INFO - Invoking PyPDFLoader for path target: 'C:\Users\Zahid\AppData\Local\Temp\tmpwtnj_99w.pdf'
[ 2026-06-10 21:40:23,650 ] 89 root - INFO - Loaded 4 raw pages from PDF. Beginning clean-and-chunk cycle.
[ 2026-06-10 21:40:23,650 ] 36 root - INFO - Executing split method in ThresholdSemanticChunker.
[ 2026-06-10 21:40:23,650 ] 44 root - INFO - Generating semantic embeddings for 1 lines/sentences.
[ 2026-06-10 21:40:23,718 ] 59 root - INFO - Successfully divided text into 1 structural chunks.
[ 2026-06-10 21:40:23,718 ] 36 root - INFO - Executing split method in ThresholdSemanticChunker.
[ 2026-06-10 21:40:23,718 ] 44 root - INFO - Generating semantic embeddings for 1 lines/sentences.
[ 2026-06-10 21:40:23,773 ] 59 root - INFO - Successfully divided text into 1 structural chunks.
[ 2026-06-10 21:40:23,773 ] 36 root - INFO - Executing split method in ThresholdSemanticChunker.
[ 2026-06-10 21:40:23,773 ] 44 root - INFO - Generating semantic embeddings for 1 lines/sentences.
[ 2026-06-10 21:40:23,840 ] 59 root - INFO - Successfully divided text into 1 structural chunks.
[ 2026-06-10 21:40:23,840 ] 36 root - INFO - Executing split method in ThresholdSemanticChunker.
[ 2026-06-10 21:40:23,840 ] 44 root - INFO - Generating semantic embeddings for 1 lines/sentences.
[ 2026-06-10 21:40:23,951 ] 59 root - INFO - Successfully divided text into 1 structural chunks.
[ 2026-06-10 21:40:23,952 ] 118 root - INFO - Smart PDF Processing run finished successfully. Yielded 4 total documents.
[ 2026-06-10 21:40:23,952 ] 40 root - INFO - PDF processed successfully. Total chunks: 4
[ 2026-06-10 21:40:23,952 ] 43 root - INFO - Building advanced retriever...
[ 2026-06-10 21:40:23,952 ] 27 root - INFO - Starting advanced retriever build process with 4 documents...
